nodeID, x_location, y_location, parentID, parent_x_location, parent_y_location
877, 84.91987, 27.38343, 973, 87.14522, 26.314833
561, 84.9682, 29.759567, 973, 87.14522, 26.314833
282, 81.598724, 25.652802, 973, 87.14522, 26.314833
925, 91.22189, 31.059645, 973, 87.14522, 26.314833
938, 92.884514, 23.75989, 973, 87.14522, 26.314833
118, 92.91692, 22.165276, 973, 87.14522, 26.314833
172, 89.87985, 0.997739, 521, 82.90807, 0.212202
612, 88.44227, 2.614645, 521, 82.90807, 0.212202
5, 60.083893, 36.32286, 897, 57.461655, 36.679646
388, 83.50275, 96.166306, 159, 77.69929, 95.48473
470, 83.92536, 95.71391, 159, 77.69929, 95.48473
376, 82.780396, 92.71121, 159, 77.69929, 95.48473
662, 81.131744, 99.13069, 159, 77.69929, 95.48473
169, 56.7685, 58.617767, 403, 52.697975, 60.219044
448, 57.13572, 60.72574, 403, 52.697975, 60.219044
752, 56.49961, 61.830177, 403, 52.697975, 60.219044
63, 81.69112, 71.74696, 261, 83.54046, 76.824486
495, 87.35122, 72.91802, 261, 83.54046, 76.824486
640, 80.11723, 71.980156, 261, 83.54046, 76.824486
410, 41.996037, 74.45577, 99, 40.88689, 78.98112
266, 32.14731, 74.36749, 692, 28.28401, 75.91938
740, 29.092573, 76.83758, 692, 28.28401, 75.91938
809, 30.08091, 75.66698, 692, 28.28401, 75.91938
351, 92.543686, 21.408146, 397, 86.480255, 19.880716
505, 92.268524, 17.92095, 397, 86.480255, 19.880716
183, 92.616905, 19.791006, 397, 86.480255, 19.880716
973, 87.14522, 26.314833, 397, 86.480255, 19.880716
983, 83.11886, 23.9176, 397, 86.480255, 19.880716
989, 82.07503, 24.894667, 397, 86.480255, 19.880716
706, 37.13786, 73.2217, 346, 40.80635, 79.15392
410, 41.996037, 74.45577, 346, 40.80635, 79.15392
190, 85.66565, 78.10845, 733, 82.69984, 79.77425
62, 80.45209, 72.937195, 482, 82.59655, 77.39859
381, 87.49427, 75.17793, 482, 82.59655, 77.39859
1, 50.170105, 68.76526, 820, 48.1657, 64.82874
508, 49.653732, 69.143654, 820, 48.1657, 64.82874
410, 41.996037, 74.45577, 358, 37.957348, 79.536156
394, 87.04754, 16.527744, 649, 85.06141, 16.78117
34, 87.09022, 15.840608, 649, 85.06141, 16.78117
397, 86.480255, 19.880716, 649, 85.06141, 16.78117
554, 90.44057, 14.960709, 649, 85.06141, 16.78117
186, 85.94801, 81.06149, 602, 81.76349, 80.86125
377, 83.70063, 86.37656, 602, 81.76349, 80.86125
125, 85.625114, 81.95089, 602, 81.76349, 80.86125
867, 82.46468, 86.34585, 602, 81.76349, 80.86125
568, 81.13466, 97.57071, 418, 74.32206, 96.6472
626, 80.6096, 99.390366, 418, 74.32206, 96.6472
204, 74.61849, 71.46429, 313, 69.76495, 76.34957
459, 65.24208, 70.30044, 313, 69.76495, 76.34957
153, 75.81945, 21.779203, 773, 75.37917, 20.852238
621, 74.668465, 25.940117, 773, 75.37917, 20.852238
982, 75.12236, 21.916597, 773, 75.37917, 20.852238
521, 82.90807, 0.212202, 39, 80.04684, 0.622579
701, 86.21874, 1.284575, 39, 80.04684, 0.622579
844, 80.1912, 1.987542, 39, 80.04684, 0.622579
875, 79.18792, 2.3107e-2, 39, 80.04684, 0.622579
986, 80.40693, 0.763555, 39, 80.04684, 0.622579
190, 85.66565, 78.10845, 610, 81.28326, 79.104034
261, 83.54046, 76.824486, 610, 81.28326, 79.104034
125, 85.625114, 81.95089, 970, 81.13191, 80.31826
186, 85.94801, 81.06149, 970, 81.13191, 80.31826
867, 82.46468, 86.34585, 970, 81.13191, 80.31826
163, 85.57719, 79.67514, 970, 81.13191, 80.31826
222, 64.4794, 41.131416, 766, 57.85723, 41.041485
523, 55.196186, 76.62994, 364, 54.299168, 81.652695
460, 53.104885, 75.41526, 70, 51.537506, 80.583824
208, 49.810448, 75.083885, 70, 51.537506, 80.583824
523, 55.196186, 76.62994, 70, 51.537506, 80.583824
631, 53.16896, 77.26556, 70, 51.537506, 80.583824
674, 49.679943, 76.73359, 70, 51.537506, 80.583824
681, 49.445637, 76.38438, 70, 51.537506, 80.583824
846, 53.784283, 76.602745, 70, 51.537506, 80.583824
861, 47.371075, 76.40709, 70, 51.537506, 80.583824
971, 57.677586, 24.513077, 33, 55.081085, 29.820099
126, 58.42012, 77.14783, 529, 60.85595, 80.86523
126, 58.42012, 77.14783, 110, 55.729267, 82.898186
779, 84.40807, 16.625154, 954, 82.958084, 16.678457
394, 87.04754, 16.527744, 954, 82.958084, 16.678457
34, 87.09022, 15.840608, 954, 82.958084, 16.678457
226, 62.288033, 23.351582, 761, 64.436646, 18.443413
458, 67.116394, 22.665314, 761, 64.436646, 18.443413
551, 62.89731, 22.930626, 761, 64.436646, 18.443413
521, 82.90807, 0.212202, 269, 78.96204, 3.675974
261, 83.54046, 76.824486, 810, 79.81417, 79.61063
571, 80.0623, 74.65514, 810, 79.81417, 79.61063
571, 80.0623, 74.65514, 636, 79.06449, 79.7986
261, 83.54046, 76.824486, 636, 79.06449, 79.7986
153, 75.81945, 21.779203, 871, 74.084366, 20.258497
456, 71.42424, 21.447887, 871, 74.084366, 20.258497
149, 72.86107, 24.128561, 871, 74.084366, 20.258497
122, 70.253, 22.10571, 871, 74.084366, 20.258497
291, 70.610756, 23.337542, 871, 74.084366, 20.258497
100, 70.80109, 23.638697, 871, 74.084366, 20.258497
982, 75.12236, 21.916597, 871, 74.084366, 20.258497
394, 87.04754, 16.527744, 416, 81.78868, 17.136438
397, 86.480255, 19.880716, 416, 81.78868, 17.136438
34, 87.09022, 15.840608, 416, 81.78868, 17.136438
779, 84.40807, 16.625154, 416, 81.78868, 17.136438
733, 82.69984, 79.77425, 300, 78.62006, 81.09208
518, 83.27543, 82.38166, 300, 78.62006, 81.09208
482, 82.59655, 77.39859, 300, 78.62006, 81.09208
602, 81.76349, 80.86125, 300, 78.62006, 81.09208
610, 81.28326, 79.104034, 300, 78.62006, 81.09208
636, 79.06449, 79.7986, 300, 78.62006, 81.09208
810, 79.81417, 79.61063, 300, 78.62006, 81.09208
970, 81.13191, 80.31826, 300, 78.62006, 81.09208
159, 77.69929, 95.48473, 444, 74.05266, 92.65326
395, 60.295017, 49.389305, 629, 56.426884, 49.044224
216, 71.17351, 72.86835, 158, 69.671486, 77.94895
313, 69.76495, 76.34957, 158, 69.671486, 77.94895
315, 66.63265, 72.592766, 158, 69.671486, 77.94895
998, 64.9751, 76.266106, 158, 69.671486, 77.94895
710, 73.8257, 97.13904, 955, 70.608475, 94.74383
418, 74.32206, 96.6472, 955, 70.608475, 94.74383
294, 75.783875, 98.60981, 955, 70.608475, 94.74383
315, 66.63265, 72.592766, 613, 71.26468, 78.57763
313, 69.76495, 76.34957, 613, 71.26468, 78.57763
216, 71.17351, 72.86835, 613, 71.26468, 78.57763
169, 56.7685, 58.617767, 288, 52.410603, 54.64526
636, 79.06449, 79.7986, 939, 73.21039, 81.75709
1, 50.170105, 68.76526, 463, 48.799934, 63.057278
350, 52.394764, 64.28898, 463, 48.799934, 63.057278
130, 52.223244, 65.68465, 463, 48.799934, 63.057278
828, 51.106407, 65.10693, 463, 48.799934, 63.057278
835, 57.51348, 30.001858, 344, 55.544353, 31.462074
649, 85.06141, 16.78117, 948, 79.38776, 16.601238
779, 84.40807, 16.625154, 948, 79.38776, 16.601238
143, 77.14851, 21.377756, 948, 79.38776, 16.601238
453, 46.7517, 70.02251, 194, 45.038815, 65.06185
300, 78.62006, 81.09208, 872, 73.763306, 86.85152
313, 69.76495, 76.34957, 999, 70.39529, 80.70138
998, 64.9751, 76.266106, 999, 70.39529, 80.70138
919, 81.37796, 12.414379, 812, 78.10923, 11.520675
380, 54.44177, 24.350437, 913, 50.674713, 25.0153
39, 80.04684, 0.622579, 669, 73.45591, 0.502888
875, 79.18792, 2.3107e-2, 669, 73.45591, 0.502888
968, 78.29682, 0.234876, 669, 73.45591, 0.502888
986, 80.40693, 0.763555, 669, 73.45591, 0.502888
822, 80.99138, 6.652069, 73, 76.043625, 6.667694
403, 52.697975, 60.219044, 799, 51.64324, 58.98175
264, 54.58862, 60.253727, 799, 51.64324, 58.98175
150, 53.429104, 62.292404, 799, 51.64324, 58.98175
851, 55.049534, 59.908115, 799, 51.64324, 58.98175
987, 53.82503, 61.092068, 799, 51.64324, 58.98175
95, 31.406193, 70.85882, 310, 28.73496, 68.61816
887, 32.9904, 71.92639, 310, 28.73496, 68.61816
266, 32.14731, 74.36749, 310, 28.73496, 68.61816
759, 33.1958, 68.94351, 310, 28.73496, 68.61816
985, 32.70243, 70.231094, 310, 28.73496, 68.61816
358, 37.957348, 79.536156, 504, 37.406017, 80.82806
418, 74.32206, 96.6472, 619, 68.528854, 92.573616
710, 73.8257, 97.13904, 619, 68.528854, 92.573616
328, 60.772697, 83.28648, 620, 62.027813, 83.27076
529, 60.85595, 80.86523, 620, 62.027813, 83.27076
670, 63.73063, 78.25158, 620, 62.027813, 83.27076
956, 59.53364, 81.10884, 620, 62.027813, 83.27076
967, 61.368237, 83.47683, 620, 62.027813, 83.27076
822, 80.99138, 6.652069, 718, 75.897415, 7.623944
378, 83.33486, 16.983925, 405, 77.83607, 13.492064
416, 81.78868, 17.136438, 405, 77.83607, 13.492064
954, 82.958084, 16.678457, 405, 77.83607, 13.492064
444, 74.05266, 92.65326, 335, 68.08996, 92.454834
844, 80.1912, 1.987542, 760, 74.8747, 5.0455
875, 79.18792, 2.3107e-2, 760, 74.8747, 5.0455
691, 62.04252, 18.826761, 357, 64.634605, 17.148108
697, 61.009224, 21.254839, 357, 64.634605, 17.148108
761, 64.436646, 18.443413, 357, 64.634605, 17.148108
158, 69.671486, 77.94895, 815, 70.87046, 84.17766
783, 72.90361, 79.32917, 815, 70.87046, 84.17766
613, 71.26468, 78.57763, 815, 70.87046, 84.17766
939, 73.21039, 81.75709, 815, 70.87046, 84.17766
999, 70.39529, 80.70138, 815, 70.87046, 84.17766
919, 81.37796, 12.414379, 617, 76.72436, 13.135369
948, 79.38776, 16.601238, 617, 76.72436, 13.135369
613, 71.26468, 78.57763, 167, 70.39691, 84.775856
783, 72.90361, 79.32917, 167, 70.39691, 84.775856
939, 73.21039, 81.75709, 167, 70.39691, 84.775856
999, 70.39529, 80.70138, 167, 70.39691, 84.775856
269, 78.96204, 3.675974, 572, 73.882324, 4.946852
760, 74.8747, 5.0455, 572, 73.882324, 4.946852
968, 78.29682, 0.234876, 572, 73.882324, 4.946852
499, 56.42609, 21.819263, 570, 53.125397, 17.889923
192, 69.56909, 99.33433, 946, 66.29329, 91.59251
912, 70.27648, 97.97899, 946, 66.29329, 91.59251
335, 68.08996, 92.454834, 946, 66.29329, 91.59251
619, 68.528854, 92.573616, 946, 66.29329, 91.59251
955, 70.608475, 94.74383, 946, 66.29329, 91.59251
966, 72.41662, 89.517075, 946, 66.29329, 91.59251
680, 56.085674, 26.816092, 881, 52.329906, 28.429308
999, 70.39529, 80.70138, 563, 68.245766, 86.23392
499, 56.42609, 21.819263, 506, 54.647964, 16.539225
167, 70.39691, 84.775856, 446, 66.82493, 88.36153
563, 68.245766, 86.23392, 446, 66.82493, 88.36153
815, 70.87046, 84.17766, 446, 66.82493, 88.36153
872, 73.763306, 86.85152, 446, 66.82493, 88.36153
966, 72.41662, 89.517075, 446, 66.82493, 88.36153
132, 74.1304, 3.369179, 634, 72.67415, 5.300005
73, 76.043625, 6.667694, 634, 72.67415, 5.300005
760, 74.8747, 5.0455, 634, 72.67415, 5.300005
953, 76.993385, 6.897785, 634, 72.67415, 5.300005
316, 44.30661, 70.132805, 910, 41.28044, 65.648796
865, 43.143337, 67.62301, 910, 41.28044, 65.648796
555, 68.035164, 20.27474, 599, 66.39683, 17.411787
658, 69.65687, 20.7912, 599, 66.39683, 17.411787
761, 64.436646, 18.443413, 599, 66.39683, 17.411787
316, 44.30661, 70.132805, 694, 43.913406, 64.23392
946, 66.29329, 91.59251, 372, 60.87587, 96.09173
759, 33.1958, 68.94351, 408, 37.93698, 65.87741
110, 55.729267, 82.898186, 438, 56.911102, 86.87266
704, 56.686085, 83.82261, 438, 56.911102, 86.87266
909, 57.424953, 83.51596, 438, 56.911102, 86.87266
446, 66.82493, 88.36153, 580, 64.019424, 90.9139
335, 68.08996, 92.454834, 580, 64.019424, 90.9139
619, 68.528854, 92.573616, 580, 64.019424, 90.9139
584, 78.31019, 11.748938, 60, 73.94795, 10.512413
812, 78.10923, 11.520675, 60, 73.94795, 10.512413
328, 60.772697, 83.28648, 303, 58.24314, 87.57206
967, 61.368237, 83.47683, 303, 58.24314, 87.57206
200, 58.757126, 95.0758, 231, 58.836643, 97.66316
72, 60.644222, 95.589584, 231, 58.836643, 97.66316
372, 60.87587, 96.09173, 231, 58.836643, 97.66316
256, 65.04593, 85.83117, 297, 63.82437, 88.63281
603, 60.034477, 85.337105, 297, 63.82437, 88.63281
620, 62.027813, 83.27076, 297, 63.82437, 88.63281
335, 68.08996, 92.454834, 297, 63.82437, 88.63281
446, 66.82493, 88.36153, 297, 63.82437, 88.63281
478, 65.13683, 86.75184, 297, 63.82437, 88.63281
563, 68.245766, 86.23392, 297, 63.82437, 88.63281
619, 68.528854, 92.573616, 297, 63.82437, 88.63281
375, 54.50049, 57.08925, 462, 50.481064, 55.348343
403, 52.697975, 60.219044, 462, 50.481064, 55.348343
909, 57.424953, 83.51596, 582, 56.59106, 87.88729
110, 55.729267, 82.898186, 582, 56.59106, 87.88729
603, 60.034477, 85.337105, 582, 56.59106, 87.88729
704, 56.686085, 83.82261, 582, 56.59106, 87.88729
297, 63.82437, 88.63281, 646, 61.490356, 92.355606
946, 66.29329, 91.59251, 646, 61.490356, 92.355606
871, 74.084366, 20.258497, 87, 73.37729, 15.555259
773, 75.37917, 20.852238, 87, 73.37729, 15.555259
718, 75.897415, 7.623944, 937, 72.13269, 7.854821
760, 74.8747, 5.0455, 937, 72.13269, 7.854821
73, 76.043625, 6.667694, 937, 72.13269, 7.854821
132, 74.1304, 3.369179, 937, 72.13269, 7.854821
953, 76.993385, 6.897785, 937, 72.13269, 7.854821
412, 59.765453, 51.665718, 703, 54.800915, 48.523045
395, 60.295017, 49.389305, 703, 54.800915, 48.523045
798, 60.43135, 46.371357, 703, 54.800915, 48.523045
56, 34.6502, 74.925125, 187, 34.047832, 80.2237
115, 35.812836, 74.767, 187, 34.047832, 80.2237
296, 34.287052, 75.7084, 187, 34.047832, 80.2237
680, 56.085674, 26.816092, 520, 52.974567, 30.011679
835, 57.51348, 30.001858, 520, 52.974567, 30.011679
603, 60.034477, 85.337105, 277, 56.784115, 89.13933
704, 56.686085, 83.82261, 277, 56.784115, 89.13933
909, 57.424953, 83.51596, 277, 56.784115, 89.13933
46, 60.62179, 38.835567, 112, 55.85655, 39.906666
766, 57.85723, 41.041485, 112, 55.85655, 39.906666
834, 62.56364, 38.148907, 112, 55.85655, 39.906666
580, 64.019424, 90.9139, 686, 59.41942, 92.27079
70, 51.537506, 80.583824, 189, 50.779896, 85.93778
364, 54.299168, 81.652695, 189, 50.779896, 85.93778
764, 54.327023, 83.97944, 189, 50.779896, 85.93778
936, 51.208664, 84.124405, 189, 50.779896, 85.93778
106, 75.32005, 12.379353, 519, 72.66371, 12.609883
405, 77.83607, 13.492064, 519, 72.66371, 12.609883
617, 76.72436, 13.135369, 519, 72.66371, 12.609883
531, 40.627995, 68.84015, 483, 38.958702, 65.392044
92, 44.018692, 79.02351, 91, 39.89934, 83.130165
99, 40.88689, 78.98112, 91, 39.89934, 83.130165
346, 40.80635, 79.15392, 91, 39.89934, 83.130165
358, 37.957348, 79.536156, 91, 39.89934, 83.130165
380, 54.44177, 24.350437, 274, 48.965534, 24.566664
546, 49.388184, 22.731033, 274, 48.965534, 24.566664
231, 58.836643, 97.66316, 48, 51.993225, 98.11757
723, 59.70452, 97.77692, 48, 51.993225, 98.11757
675, 2.241365, 99.71369, 911, 1.476366, 98.3917
761, 64.436646, 18.443413, 250, 66.76817, 15.30687
764, 54.327023, 83.97944, 645, 50.995304, 88.18992
936, 51.208664, 84.124405, 645, 50.995304, 88.18992
675, 2.241365, 99.71369, 225, 1.409308, 98.09971
72, 60.644222, 95.589584, 322, 55.967793, 91.97772
277, 56.784115, 89.13933, 322, 55.967793, 91.97772
200, 58.757126, 95.0758, 322, 55.967793, 91.97772
303, 58.24314, 87.57206, 322, 55.967793, 91.97772
372, 60.87587, 96.09173, 322, 55.967793, 91.97772
438, 56.911102, 86.87266, 322, 55.967793, 91.97772
582, 56.59106, 87.88729, 322, 55.967793, 91.97772
588, 56.92682, 92.80109, 322, 55.967793, 91.97772
646, 61.490356, 92.355606, 322, 55.967793, 91.97772
686, 59.41942, 92.27079, 322, 55.967793, 91.97772
48, 51.993225, 98.11757, 464, 49.783833, 98.54569
60, 73.94795, 10.512413, 992, 70.8671, 10.367212
106, 75.32005, 12.379353, 992, 70.8671, 10.367212
231, 58.836643, 97.66316, 943, 52.08505, 96.500534
723, 59.70452, 97.77692, 943, 52.08505, 96.500534
48, 51.993225, 98.11757, 576, 47.84975, 99.70415
555, 68.035164, 20.27474, 86, 68.672005, 15.253808
322, 55.967793, 91.97772, 522, 51.187443, 95.11073
654, 51.734413, 97.15919, 958, 49.67222, 97.02456
522, 51.187443, 95.11073, 958, 49.67222, 97.02456
943, 52.08505, 96.500534, 958, 49.67222, 97.02456
48, 51.993225, 98.11757, 958, 49.67222, 97.02456
761, 64.436646, 18.443413, 900, 67.245094, 14.96086
555, 68.035164, 20.27474, 900, 67.245094, 14.96086
634, 72.67415, 5.300005, 638, 67.81061, 3.233555
572, 73.882324, 4.946852, 638, 67.81061, 3.233555
669, 73.45591, 0.502888, 638, 67.81061, 3.233555
322, 55.967793, 91.97772, 160, 50.190342, 91.96033
48, 51.993225, 98.11757, 769, 48.250664, 94.93901
522, 51.187443, 95.11073, 769, 48.250664, 94.93901
160, 50.190342, 91.96033, 769, 48.250664, 94.93901
654, 51.734413, 97.15919, 769, 48.250664, 94.93901
943, 52.08505, 96.500534, 769, 48.250664, 94.93901
675, 2.241365, 99.71369, 441, 4.1921, 97.39302
943, 52.08505, 96.500534, 10, 49.822792, 91.05358
334, 47.53543, 88.04569, 387, 47.421516, 90.94115
387, 47.421516, 90.94115, 207, 46.6512, 92.0485
363, 47.156788, 84.483345, 782, 48.837963, 90.17563
334, 47.53543, 88.04569, 782, 48.837963, 90.17563
645, 50.995304, 88.18992, 782, 48.837963, 90.17563
189, 50.779896, 85.93778, 782, 48.837963, 90.17563
48, 51.993225, 98.11757, 119, 46.675682, 93.927376
10, 49.822792, 91.05358, 119, 46.675682, 93.927376
160, 50.190342, 91.96033, 119, 46.675682, 93.927376
654, 51.734413, 97.15919, 119, 46.675682, 93.927376
782, 48.837963, 90.17563, 119, 46.675682, 93.927376
387, 47.421516, 90.94115, 731, 45.28224, 95.96452
522, 51.187443, 95.11073, 731, 45.28224, 95.96452
119, 46.675682, 93.927376, 131, 43.34227, 99.03812
769, 48.250664, 94.93901, 131, 43.34227, 99.03812
958, 49.67222, 97.02456, 131, 43.34227, 99.03812
207, 46.6512, 92.0485, 131, 43.34227, 99.03812
464, 49.783833, 98.54569, 131, 43.34227, 99.03812
576, 47.84975, 99.70415, 131, 43.34227, 99.03812
731, 45.28224, 95.96452, 131, 43.34227, 99.03812
5, 60.083893, 36.32286, 492, 54.468243, 38.394386
46, 60.62179, 38.835567, 492, 54.468243, 38.394386
86, 68.672005, 15.253808, 705, 68.0395, 14.105697
250, 66.76817, 15.30687, 705, 68.0395, 14.105697
599, 66.39683, 17.411787, 705, 68.0395, 14.105697
357, 64.634605, 17.148108, 705, 68.0395, 14.105697
87, 73.37729, 15.555259, 705, 68.0395, 14.105697
900, 67.245094, 14.96086, 705, 68.0395, 14.105697
162, 61.123714, 16.264301, 525, 58.782063, 13.886484
320, 61.64213, 17.06254, 525, 58.782063, 13.886484
357, 64.634605, 17.148108, 525, 58.782063, 13.886484
691, 62.04252, 18.826761, 525, 58.782063, 13.886484
937, 72.13269, 7.854821, 540, 66.68386, 7.734279
531, 40.627995, 68.84015, 304, 42.10058, 63.51864
865, 43.143337, 67.62301, 304, 42.10058, 63.51864
519, 72.66371, 12.609883, 641, 67.856865, 11.040805
992, 70.8671, 10.367212, 641, 67.856865, 11.040805
771, 31.175495, 98.98654, 54, 29.283155, 98.44484
320, 61.64213, 17.06254, 45, 57.51836, 12.501438
162, 61.123714, 16.264301, 45, 57.51836, 12.501438
207, 46.6512, 92.0485, 281, 44.680084, 88.7883
119, 46.675682, 93.927376, 281, 44.680084, 88.7883
10, 49.822792, 91.05358, 281, 44.680084, 88.7883
334, 47.53543, 88.04569, 281, 44.680084, 88.7883
387, 47.421516, 90.94115, 281, 44.680084, 88.7883
782, 48.837963, 90.17563, 281, 44.680084, 88.7883
86, 68.672005, 15.253808, 164, 67.07971, 11.381718
250, 66.76817, 15.30687, 164, 67.07971, 11.381718
705, 68.0395, 14.105697, 164, 67.07971, 11.381718
900, 67.245094, 14.96086, 164, 67.07971, 11.381718
992, 70.8671, 10.367212, 164, 67.07971, 11.381718
334, 47.53543, 88.04569, 500, 43.146206, 87.32194
347, 46.201817, 83.917946, 500, 43.146206, 87.32194
363, 47.156788, 84.483345, 500, 43.146206, 87.32194
387, 47.421516, 90.94115, 500, 43.146206, 87.32194
207, 46.6512, 92.0485, 500, 43.146206, 87.32194
820, 48.1657, 64.82874, 104, 46.173782, 61.53294
391, 50.274628, 17.66612, 538, 48.848568, 16.356615
131, 43.34227, 99.03812, 556, 37.882313, 95.49589
234, 42.896034, 99.49902, 556, 37.882313, 95.49589
775, 35.592213, 97.33447, 664, 31.906782, 95.53721
540, 66.68386, 7.734279, 251, 64.80271, 7.309431
358, 37.957348, 79.536156, 185, 33.80848, 82.37036
429, 6.83709, 98.80613, 496, 7.022147, 93.75592
960, 6.802769, 98.74548, 496, 7.022147, 93.75592
429, 6.83709, 98.80613, 628, 9.096169, 94.49087
960, 6.802769, 98.74548, 628, 9.096169, 94.49087
962, 9.875631, 95.84788, 628, 9.096169, 94.49087
225, 1.409308, 98.09971, 306, 2.402733, 90.84395
441, 4.1921, 97.39302, 306, 2.402733, 90.84395
911, 1.476366, 98.3917, 306, 2.402733, 90.84395
225, 1.409308, 98.09971, 263, 4.98575, 91.89225
441, 4.1921, 97.39302, 263, 4.98575, 91.89225
675, 2.241365, 99.71369, 263, 4.98575, 91.89225
911, 1.476366, 98.3917, 263, 4.98575, 91.89225
740, 29.092573, 76.83758, 927, 32.977966, 81.52425
187, 34.047832, 80.2237, 927, 32.977966, 81.52425
903, 29.828415, 78.40279, 927, 32.977966, 81.52425
832, 33.19975, 76.56982, 927, 32.977966, 81.52425
358, 37.957348, 79.536156, 927, 32.977966, 81.52425
309, 33.975716, 98.85679, 32, 28.359543, 95.252815
421, 33.591118, 99.97731, 32, 28.359543, 95.252815
664, 31.906782, 95.53721, 32, 28.359543, 95.252815
771, 31.175495, 98.98654, 32, 28.359543, 95.252815
754, 26.981163, 99.11938, 942, 23.94917, 95.153625
91, 39.89934, 83.130165, 220, 39.390015, 86.306496
225, 1.409308, 98.09971, 671, 7.384188, 92.68596
441, 4.1921, 97.39302, 671, 7.384188, 92.68596
283, 9.83373, 96.68016, 671, 7.384188, 92.68596
911, 1.476366, 98.3917, 671, 7.384188, 92.68596
962, 9.875631, 95.84788, 671, 7.384188, 92.68596
283, 9.83373, 96.68016, 722, 11.00485, 93.07758
962, 9.875631, 95.84788, 722, 11.00485, 93.07758
91, 39.89934, 83.130165, 688, 36.831104, 85.75438
32, 28.359543, 95.252815, 567, 25.030588, 94.12309
54, 29.283155, 98.44484, 567, 25.030588, 94.12309
754, 26.981163, 99.11938, 567, 25.030588, 94.12309
309, 33.975716, 98.85679, 884, 32.340137, 92.51057
421, 33.591118, 99.97731, 884, 32.340137, 92.51057
771, 31.175495, 98.98654, 884, 32.340137, 92.51057
841, 33.786976, 94.5282, 884, 32.340137, 92.51057
664, 31.906782, 95.53721, 884, 32.340137, 92.51057
540, 66.68386, 7.734279, 449, 62.869335, 7.076358
258, 8.437047, 96.17456, 406, 6.93676, 91.38135
496, 7.022147, 93.75592, 406, 6.93676, 91.38135
628, 9.096169, 94.49087, 406, 6.93676, 91.38135
671, 7.384188, 92.68596, 406, 6.93676, 91.38135
182, 54.13539, 25.844631, 477, 49.564423, 27.44794
913, 50.674713, 25.0153, 477, 49.564423, 27.44794
309, 33.975716, 98.85679, 895, 34.664867, 92.39564
771, 31.175495, 98.98654, 895, 34.664867, 92.39564
775, 35.592213, 97.33447, 895, 34.664867, 92.39564
841, 33.786976, 94.5282, 895, 34.664867, 92.39564
664, 31.906782, 95.53721, 895, 34.664867, 92.39564
638, 67.81061, 3.233555, 808, 61.272713, 2.827945
500, 43.146206, 87.32194, 735, 40.23636, 91.21967
281, 44.680084, 88.7883, 735, 40.23636, 91.21967
91, 39.89934, 83.130165, 575, 35.038036, 84.98938
504, 37.406017, 80.82806, 575, 35.038036, 84.98938
187, 34.047832, 80.2237, 575, 35.038036, 84.98938
556, 37.882313, 95.49589, 440, 34.8575, 91.41352
614, 37.814842, 92.2563, 440, 34.8575, 91.41352
664, 31.906782, 95.53721, 440, 34.8575, 91.41352
775, 35.592213, 97.33447, 440, 34.8575, 91.41352
841, 33.786976, 94.5282, 440, 34.8575, 91.41352
817, 16.247648, 96.014, 677, 14.08738, 91.95422
164, 67.07971, 11.381718, 193, 62.790417, 9.362453
641, 67.856865, 11.040805, 193, 62.790417, 9.362453
540, 66.68386, 7.734279, 193, 62.790417, 9.362453
628, 9.096169, 94.49087, 467, 11.714517, 90.91869
671, 7.384188, 92.68596, 467, 11.714517, 90.91869
722, 11.00485, 93.07758, 467, 11.714517, 90.91869
818, 11.356634, 94.31179, 467, 11.714517, 90.91869
935, 14.114982, 97.0699, 467, 11.714517, 90.91869
556, 37.882313, 95.49589, 59, 36.683342, 90.30976
614, 37.814842, 92.2563, 59, 36.683342, 90.30976
841, 33.786976, 94.5282, 59, 36.683342, 90.30976
263, 4.98575, 91.89225, 68, 1.61198, 85.9717
242, 0.891506, 88.37888, 68, 1.61198, 85.9717
306, 2.402733, 90.84395, 68, 1.61198, 85.9717
340, 2.966775, 88.39616, 68, 1.61198, 85.9717
843, 0.601097, 88.24028, 68, 1.61198, 85.9717
463, 48.799934, 63.057278, 627, 46.112106, 60.447845
820, 48.1657, 64.82874, 627, 46.112106, 60.447845
567, 25.030588, 94.12309, 883, 20.715809, 90.37591
558, 24.326952, 95.751434, 883, 20.715809, 90.37591
942, 23.94917, 95.153625, 883, 20.715809, 90.37591
558, 24.326952, 95.751434, 128, 22.169455, 89.51182
567, 25.030588, 94.12309, 128, 22.169455, 89.51182
942, 23.94917, 95.153625, 128, 22.169455, 89.51182
220, 39.390015, 86.306496, 564, 35.812454, 89.64049
614, 37.814842, 92.2563, 564, 35.812454, 89.64049
735, 40.23636, 91.21967, 564, 35.812454, 89.64049
878, 39.043083, 87.2425, 564, 35.812454, 89.64049
558, 24.326952, 95.751434, 857, 21.3837, 88.78026
567, 25.030588, 94.12309, 857, 21.3837, 88.78026
942, 23.94917, 95.153625, 857, 21.3837, 88.78026
128, 22.169455, 89.51182, 539, 15.986884, 90.60517
823, 18.675955, 89.77712, 539, 15.986884, 90.60517
857, 21.3837, 88.78026, 539, 15.986884, 90.60517
883, 20.715809, 90.37591, 539, 15.986884, 90.60517
818, 11.356634, 94.31179, 41, 13.730366, 90.14956
722, 11.00485, 93.07758, 41, 13.730366, 90.14956
817, 16.247648, 96.014, 41, 13.730366, 90.14956
823, 18.675955, 89.77712, 41, 13.730366, 90.14956
837, 15.35188, 91.892654, 41, 13.730366, 90.14956
